SUBURB,LOC_PID,Centroid_Latitude,Centroid_Longitude
WALHALLA EAST,VIC2655,-37.973890696420106,146.57259739024641
BAHGALLAH,VIC100,-37.673856241428574,141.34252876140621
YAMBUK,VIC2897,-38.33327156691293,142.07139846918201
MURCHISON EAST,VIC1829,-36.61111382249997,145.23242826504617
KELVIN VIEW,VIC1316,-36.839383749411766,145.66468797965692
REEDY FLAT,VIC2994,-37.39702841936708,147.88948222658226
TAMLEUGH,VIC2438,-36.583215654634145,145.59896297390242
BEENAK,VIC187,-37.897249355,145.64474984081082
GILDEROY,VIC985,-37.86363603289472,145.7189501488158
POWELLTOWN,VIC2111,-37.84091695022991,145.7993845606206
TOL TOL,VIC2528,-34.63799706620519,142.84747936229473
LAKE POWELL,VIC1435,-34.67674820048812,142.9653457474985
BOUNDARY BEND,VIC307,-34.70604062596434,143.11702253093154
SPEEWA,VIC2323,-35.215573045999996,143.5163028174783
NARRUNG,VIC1893,-34.757374458770286,143.24604887552204
NATYA,VIC1897,-34.94410871558424,143.31553448902906
PIANGIL,VIC2061,-35.04951211109469,143.33188825545068
NYAH,VIC1988,-35.155185454164744,143.38161931124324
VINIFERA,VIC2637,-35.192256769695135,143.40318906855177
BEVERFORD,VIC232,-35.20790771687645,143.46484581187656
TYNTYNDER,VIC2603,-35.228809885564985,143.56212167392465
MURRAYDALE,VIC1840,-35.275756456838465,143.580227044401
MURRABIT WEST,VIC1837,-35.51651871830353,143.8672374164851
GONN CROSSING,VIC1053,-35.501086119373014,143.92891269940532
MURRABIT,VIC1836,-35.5419268803154,143.91119297697608
MYALL,VIC2981,-35.571658153985716,144.05739765844353
DEREEL,VIC736,-37.816685535868565,143.7353645695305
BENAYEO,VIC206,-36.84263864151515,141.03706340363635
SPRING GULLY,VIC2325,-36.79809751396694,144.28457747355372
CABBAGE TREE CREEK,VIC439,-37.639646675808464,148.70228566489794
ALVIE,VIC37,-38.24391971864035,143.50322500907893
BOLTON,VIC274,-34.96306500375,142.96443590937503
BONA VISTA,VIC277,-38.20532581149533,145.96707847570096
FLAGGY CREEK,VIC918,-37.75352690192309,147.4818644697436
DONNYBROOK,VIC768,-37.53976327127865,144.9738703537928
MALVERN EAST,VIC1582,-37.87338028167383,145.06822677683468
DELEGATE RIVER,VIC2997,-37.12743817978025,148.79200042974352
LUBECK,VIC1544,-36.76813141508321,142.4808871843661
TOOAN,VIC2535,-36.80746497033333,141.76199859449997
DRUNG,VIC795,-36.711529272349885,142.31968126980385
MEERING WEST,VIC1632,-35.892402573787884,143.71574883454542
TIMMERING,VIC2521,-36.34880096489797,144.89451406285713
DUNOLLY,VIC808,-36.89707885195027,143.71839342938813
INDIGO VALLEY,VIC1222,-36.1459322913743,146.71702528953216
EASTWOOD,VIC2998,-37.81476811300277,147.63211977763078
KEW,VIC1331,-37.79821376307939,145.0221097052409
TUBBUT,VIC2949,-37.063313646365344,148.57470982856873
GRANITE FLAT,VIC1078,-36.211724836818185,143.12980656136367
REDBANK,VIC2149,-36.88985443530325,143.25283157483778
WALLALOO EAST,VIC2662,-36.8005948293024,142.85245984903116
CHILDERS,VIC547,-38.29131551958155,146.09562486615064
DEDDICK VALLEY,VIC722,-37.04361144306343,148.4409702918343
BONANG,VIC278,-37.15700153418574,148.70515968900003
KOALLAH,VIC1369,-38.286149149807684,143.22697220134617
BRIDGEWATER,VIC332,-36.622216551437944,143.9771453298133
CANNIE,VIC465,-35.768604238991344,143.61049387826475
CLUNES,VIC578,-37.29323544929179,143.82038296203953
ADA,VIC6,-37.83525992102726,145.81959322025452
BAYSWATER NORTH,VIC174,-37.832157742117815,145.2737000788375
WEATHERBOARD,VIC2736,-37.43666229634921,143.6807287965079
BURNSIDE HEIGHTS,VIC420,-37.737245874147995,144.7572101645739
DOUBLE BRIDGES,VIC776,-37.58795990482141,147.89775060746416
GOONGERAH,VIC1056,-37.370323673921575,148.72813666385616
TAWONGA,VIC2472,-36.67793181454329,147.2007005254326
MORTON PLAINS,VIC1762,-36.081297956944425,142.8991088273611
MOROKA,VIC1758,-37.46693235405028,146.94106341483243
BOWENVALE,VIC308,-37.00419079408601,143.7116652327957
MOUNT GLASGOW,VIC1792,-37.200738844290754,143.73566800560369
MIOWERA,VIC1693,-37.480994046826886,147.05871024695503
NAP NAP MARRA,VIC1872,-37.57799099,146.82914893714286
TARNOOK,VIC2454,-36.532532632777766,145.857484282037
BLOWHARD,VIC262,-37.431882463958324,143.782726141875
CRAIGIE,VIC659,-37.11707452006145,143.77526178893444
HEATHMERE,VIC1156,-38.236585275704456,141.6440547221306
GOROKE,VIC1066,-36.690785195232564,141.48617305906984
LAWLOIT,VIC1474,-36.44123314602739,141.4623797156164
WANALTA,VIC2671,-36.60735407126666,144.8861995012666
BURRAMBOOT,VIC421,-36.53134355364584,144.81893660625005
GATEWAY ISLAND,VIC960,-36.09336801108884,146.90099534055875
CARAPOOK,VIC482,-37.527052188378384,141.54721066180184
WEST WODONGA,VIC2761,-36.078232617760285,146.8181322533243
BANDIANA,VIC128,-36.1275103156211,146.9368709980764
BARNAWARTHA NORTH,VIC146,-36.04489442908478,146.74208073754144
BARNAWARTHA,VIC145,-36.03524386794457,146.6948396456947
RUTHERGLEN,VIC2219,-36.05398585165518,146.43143678168974
WAHGUNYAH,VIC2647,-35.990404246009106,146.41520428289994
GOORAMADDA,VIC1058,-35.98141976031558,146.57381562290902
BROWNS PLAINS,VIC357,-36.01745958003337,146.64870257764366
YARRAWONGA,VIC2920,-36.00628168240696,145.9772508785737
BURRAMINE,VIC422,-35.97204010466754,145.8954625544975
COBRAM EAST,VIC590,-35.95644861902264,145.74504231304516
COBRAM,VIC589,-35.899683551476926,145.6526749902822
KOONOOMOO,VIC1379,-35.829703835358416,145.56158758492154
MYWEE,VIC1862,-35.81418816520427,145.51123075007104
ULUPNA,VIC2613,-35.823916203691354,145.45379230028203
KOORLONG,VIC1382,-34.29874559415384,142.06094480023066
CORAGULAC,VIC635,-38.258070848852476,143.5270993367213
MINGAY,VIC1686,-37.85160710289854,143.3261748902898
GRASSMERE,VIC1084,-38.25232958724598,142.5415271950718
BROWN HILL,VIC356,-37.549806925408156,143.90655236806117
DUTSON,VIC813,-38.15358889792771,147.2328195656625
VITE VITE,VIC2639,-37.864062853122874,143.10014169191018
WOORARRA EAST,VIC2856,-38.603700279102554,146.37771066457267
BUNYIP,VIC411,-38.09755872284263,145.7317542462944
YIELIMA,VIC2934,-35.839715248395954,145.1797693120098
BARMAH,VIC143,-35.947352465180295,144.9636948198307
LOWER MOIRA,VIC1540,-36.0783259634078,144.90153371734237
ECHUCA VILLAGE,VIC833,-36.114516459088144,144.80853159184397
ECHUCA,VIC832,-36.09706561505863,144.71614858663466
WHARPARILLA,VIC2767,-36.06065115005837,144.6330187248152
TORRUMBARRY,VIC2556,-35.9845409650543,144.51789470285104
HIAWATHA,VIC1175,-38.52906725435486,146.44978464419356
ALBERTON,VIC18,-38.60826289285233,146.67384760275158
WAURN PONDS,VIC2734,-38.20218878366665,144.29066128822225
MOOLAP,VIC1731,-38.1586976917413,144.42420477073384
HEDLEY,VIC1158,-38.66388085656538,146.53371279967288
WOOREEN,VIC3001,-38.42728077443603,146.0250186792822
WEMEN,VIC2747,-34.753683177582516,142.64609456294178
HAPPY VALLEY,VIC2976,-34.697716262418,142.69505980999986
LEOPOLD,VIC1488,-38.200164753004586,144.45903129665137
BULLUMWAAL,VIC389,-37.64419932968179,147.5814857166364
POMPAPIEL,VIC2091,-36.358754462875,144.08936762025
WOOROONOOK,VIC2863,-36.26095728603447,143.20358843775867
WY YUNG,VIC2877,-37.81452283916912,147.6063534775534
INGLEWOOD,VIC1223,-36.568963081025636,143.864695666453
WOMBELANO,VIC2823,-37.026579813333335,141.56098792908048
MACORNA,VIC1560,-35.906577745588244,143.97880185264705
BRIGHT,VIC335,-36.71404179635486,147.0376754804517
BEALIBA,VIC177,-36.77986176757959,143.56559688628005
WONNANGATTA,VIC2829,-37.135732980246594,146.79677096102674
GLENALADALE,VIC1007,-37.74636880321169,147.32148159284668
MAGPIE,VIC1568,-37.63023013799343,143.84127433358555
CALLAWADDA,VIC446,-36.80038985958313,142.84862656037774
KEILOR LODGE,VIC1312,-37.696945927972976,144.79511198500003
WYCHEPROOF SOUTH,VIC2879,-36.1363212597561,143.18999124365854
WARRENMANG,VIC2712,-37.0854850954801,143.33594898098355
SANDY CREEK,VIC2239,-36.35582250283911,147.12968947058351
CATANI,VIC516,-38.202365501578946,145.65487710157893
POOWONG EAST,VIC2095,-38.30710793162631,145.8272493403806
ORBOST,VIC2010,-37.63900390383667,148.54679865128725
MODELLA,VIC1708,-38.18399057950819,145.72426806295078
DRIFFIELD,VIC781,-38.274159114886885,146.3407700294119
LAKE FYANS,VIC1428,-37.14141950076923,142.6240374484616
WALLINDUC,VIC2664,-37.870043034988235,143.5487387318117
WILLOWVALE,VIC2798,-37.840925613892864,143.4467477373571
REEDY DAM,VIC2154,-35.956085649473685,142.64834657736844
SAILORS GULLY,VIC2226,-36.70976030563831,144.23232974202125
HARCOURT NORTH,VIC1130,-36.95766072062222,144.2725419788889
COROP,VIC644,-36.47604206455881,144.79966524367651
WOODLEIGH,VIC2840,-38.39751492329999,145.60341907269998
COCKATOO,VIC597,-37.91964649220169,145.5247589497615
PATHO,VIC2042,-35.966859559797754,144.42321610361267
COLBINABBIN,VIC608,-36.6146544786121,144.83116372177943
ALBERTON WEST,VIC19,-38.59858789291208,146.60468528499993
WALMER,VIC2667,-37.000980137531904,144.16192734268094
MOUNT HELEN,VIC1793,-37.626629889787246,143.88023773957443
WARRENHEIP,VIC2711,-37.57449645898877,143.92242326640445
METCALFE,VIC1665,-37.08113522592278,144.44103208766094
EDDINGTON,VIC836,-36.934932408951134,143.85358215426731
BELLARINE,VIC193,-38.12351113026786,144.61252482504463
BRIAGOLONG,VIC329,-37.80891630472361,147.07824114678382
FORREST,VIC931,-38.504508780069614,143.72368615747112
LYONS,VIC1551,-37.95664383063596,141.47098744178723
RIDDELLS CREEK,VIC2169,-37.465404905687755,144.68937872968343
STRATFORD,VIC2373,-37.97221968657434,147.10064932901756
TOOLONDO,VIC2543,-37.01374782739726,141.87987422095895
KEVINGTON,VIC1330,-37.36167819373088,146.14996215399688
KNOCKWOOD,VIC2950,-37.41598591715138,146.22492537786334
ENOCHS POINT,VIC2954,-37.40845755707114,146.10951573613488
MUNRO,VIC1826,-37.89683588501147,147.26539481800003
CLEAR LAKE,VIC569,-36.93834634404256,141.86681585595747
BURRUMBEET,VIC425,-37.51410644313131,143.65861321196954
AXEDALE,VIC92,-36.79744471316205,144.5211617289725
TARCOMBE,VIC2450,-36.97033543537161,145.38187963431977
NOWHERE CREEK,VIC1972,-37.14567213737705,143.29872534366126
LONGWOOD EAST,VIC1536,-36.82235747082782,145.45558718980124
NERRINA,VIC1913,-37.5441402673125,143.89348592893745
COLAC COLAC,VIC605,-36.23627081422618,147.83581155535717
LINDENOW SOUTH,VIC1505,-37.854810356875,147.4173937076562
GOORNONG,VIC1060,-36.61021311970741,144.55568829227192
LONGWARRY,VIC1533,-38.108777717699546,145.76853526892017
CARBOOR,VIC483,-36.67052820959699,146.58310819040298
CLARKEFIELD,VIC565,-37.50445684854004,144.80036553177908
LYSTERFIELD SOUTH,VIC1554,-37.95342936465516,145.2743878686207
WESTBURY,VIC2762,-38.13319982614325,146.23093924669428
MARKWOOD,VIC1600,-36.44242966179007,146.50710379944115
SWAN HILL WEST,VIC2409,-35.358092659200004,143.41692823639997
POMONAL,VIC2090,-37.21405571567709,142.58632335708327
WATCHEM,VIC2718,-36.1499984042029,142.8811063033333
ERRINUNDRA,VIC874,-37.43921801940679,148.70602520495768
CLUB TERRACE,VIC577,-37.524933125882356,148.91286633567768
BOBINAWARRAH,VIC264,-36.54313179328948,146.5003627143421
MUMBANNAR,VIC1824,-38.007874479525114,141.09812431315058
MARAMINGO CREEK,VIC1594,-37.42175801772356,149.66276667146337
WHITE HILLS,VIC2772,-36.730538955490196,144.3010230420589
BLAMPIED,VIC260,-37.364558627016166,144.0249461878629
CASTELLA,VIC511,-37.52269645545976,145.4114648727011
FRESHWATER CREEK,VIC945,-38.264201635714265,144.24462716450225
LEXTON,VIC1492,-37.224553624534764,143.55225254077558
BURNBANK,VIC416,-37.21941615474136,143.56191790435025
GNARWARRE,VIC1040,-38.12678846544684,144.14705365467398
MURGHEBOLUC,VIC1831,-38.11142340433468,144.1271070398129
INVERLEIGH,VIC1227,-38.08704948226382,144.0463385519964
CUDGEWA,VIC686,-36.153612836374286,147.79347490043878
NARIEL VALLEY,VIC1880,-36.44708556943268,147.85043839916491
NAMBROK,VIC1866,-38.072098130357155,146.85710189292857
NARRACAN,VIC1885,-38.269735577324816,146.2289501435668
TERRAPPEE,VIC2492,-36.15382413413334,143.57407206266663
HAMPTON PARK,VIC1125,-38.04030693019355,145.277091402258
WARBURTON,VIC2693,-37.700342256737606,145.7117833626065
THOWGLA VALLEY,VIC2515,-36.302803200588265,147.92013227266654
MYSIA,VIC1860,-36.22840866366667,143.7536606373333
CRANBOURNE EAST,VIC662,-38.108049063565886,145.3162763562015
CANN RIVER,VIC464,-37.595739439378534,149.12887029036727
BUCKRABANYULE,VIC371,-36.279615859453116,143.54429608390626
SNAKE ISLAND,VIC2305,-38.757133376819326,146.5538067632061
HIGHLANDS,VIC1178,-37.08458127509471,145.43764211410056
BOHO,VIC267,-36.68893366005779,145.7864462939306
GONG GONG,VIC1052,-37.54808126859155,143.93446994985914
NEEREMAN,VIC1902,-36.93801156284681,143.92443291283467
BARRABOOL,VIC150,-38.15431033231517,144.2280173069455
LINDSAY POINT,VIC1507,-33.99814574129591,140.97575246585882
NEDS CORNER,VIC1901,-34.149709373336464,141.41425931429762
CULLULLERAINE,VIC690,-34.154516652029,141.61815542666676
WARGAN,VIC2695,-34.12134135556609,141.83265812188796
NICHOLS POINT,VIC1936,-34.207762278060294,142.22891608446324
RED CLIFFS,VIC2144,-34.32653960193061,142.30982138177285
IRAAK,VIC1232,-34.426292444774205,142.35373038716125
NANGILOC,VIC1870,-34.49047895715401,142.3583474125261
BARUNAH PARK,VIC156,-38.006276353831765,143.85737147102813
EARLSTON,VIC821,-36.526238993499994,145.68127374525
SHELFORD,VIC2277,-37.9419228118526,143.9409080020421
BUNGULUKE,VIC408,-36.0628269936599,143.37535298829272
MITIAMO,VIC1703,-36.24224840404876,144.1939948271219
JUNORTOUN,VIC1274,-36.769452613684194,144.33669328228066
KEILOR PARK,VIC1314,-37.71786424632353,144.84332308216904
TIMOR,VIC2522,-36.99075269018347,143.7300453512844
ROSS CREEK,VIC2205,-37.63772535806764,143.75670403212558
TEDDYWADDY WEST,VIC2480,-36.19676885576922,143.2272274788462
HEIDELBERG HEIGHTS,VIC1160,-37.741032764246576,145.05440785164387
IVANHOE,VIC1239,-37.77365452253882,145.04693585058803
MYERS FLAT,VIC1853,-36.710949039923065,144.20457896776927
FERNBANK,VIC904,-37.87562588064675,147.29043985778603
HUNTLY,VIC1211,-36.67056373100001,144.323747334375
GELLIBRAND,VIC966,-38.53240648175001,143.55123259893742
MOOLORT,VIC1733,-37.096753967946526,143.91350861976136
BOLINDA,VIC273,-37.42521726721428,144.7931025125
WABONGA,VIC2645,-37.02114560750264,146.57852565479118
FIERY FLAT,VIC911,-36.398492610474584,143.86926623847467
BRIGHTON,VIC336,-37.91789983636359,144.99211999884912
OAKLANDS JUNCTION,VIC1995,-37.58318731079042,144.82387327511893
WILKUR,VIC2788,-36.083958540777786,142.67409539022222
WATCHEM WEST,VIC2719,-36.18545144632911,142.73536582088613
ELLERSLIE,VIC851,-38.10401331990544,142.64983220992914
MARLBED,VIC1601,-35.816934616744184,142.85738096767443
HARRIETVILLE,VIC1133,-36.95091035932205,147.06223531118627
WRATHUNG,VIC2867,-37.58602423444444,146.93855710444444
KUNAT,VIC1401,-35.52014216420001,143.5328467334
STRATHKELLAR,VIC2381,-37.68866152984963,142.13548471969924
HAMILTON,VIC1121,-37.73343218196178,141.96179505171034
MITRE,VIC1704,-36.72360551463635,141.78632025536356
BOOLITE,VIC291,-36.32961080560001,142.6944011972
MINYIP,VIC1692,-36.470119840063695,142.64499526146508
SOUTHBANK,VIC2319,-37.82647891291458,144.95363569703528
CHATSWORTH,VIC534,-37.82221512748356,142.64089202381845
NEWBRIDGE,VIC1919,-36.793382320086536,143.9120025354919
BOIGBEAT,VIC269,-35.55993989208334,142.9396599366667
DALYENONG,VIC703,-36.792219320843856,143.46609838308
STUART MILL,VIC2388,-36.79892482448819,143.2802431408268
EAST BENDIGO,VIC823,-36.743744949130445,144.312983986087
BINDI,VIC241,-37.08192811969417,147.82391205810404
ARBUCKLE,VIC55,-37.35229013691934,146.84086895407086
GLENHOPE,VIC1019,-37.07891380210883,144.54692752943464
KYABRAM,VIC1406,-36.31802606362067,145.01690068827583
STREATHAM,VIC2386,-37.644135044915615,143.05267444683545
ILLABAROOK,VIC1218,-37.83046487870087,143.64834469241686
TAMLEUGH NORTH,VIC2439,-36.531500931125024,145.56017181562507
BO PEEP,VIC263,-37.529109032312675,143.6701879110749
MOUNTAIN VIEW,VIC1813,-38.309380023161275,145.87560239258067
JUNG,VIC1272,-36.59324560177965,142.36242873224572
BURWOOD,VIC426,-37.84702829645667,145.11322734358265
WHROO,VIC2783,-36.718754239605275,145.0060227556841
ALMONDS,VIC31,-36.226985192586206,146.06713880017244
REDCASTLE,VIC2150,-36.732123726067414,144.8623813222754
LAEN,VIC1416,-36.439438497,142.79571028516665
RICH AVON WEST,VIC2166,-36.50310741400604,142.8764542452811
IVANHOE EAST,VIC1240,-37.77493080244543,145.0642673078001
KEW EAST,VIC1332,-37.786147408696635,145.0483643600899
PINE GROVE,VIC2069,-36.2151369606383,144.4149266823404
KAARIMBA,VIC1275,-36.132748817922064,145.2775590806061
STOCKDALE,VIC2363,-37.82754153611605,147.2072714758928
WOODS POINT,VIC2841,-37.55167812381756,146.3283476803388
SLATY CREEK,VIC2297,-36.54045146760416,143.304885034375
BYAWATHA,VIC434,-36.31532374608265,146.4840257120675
GRINGEGALGONA,VIC1104,-37.450765343719574,141.77621911271817
BOORHAMAN,VIC295,-36.245383702595184,146.27156626548435
LAKE WELLINGTON,VIC1440,-38.100362519142635,147.30631999573487
OZENKADNOOK,VIC2020,-36.83709829544554,141.35350668029702
DURHAM OX,VIC812,-36.091809471674964,143.84920601750127
BURAGWONDUC,VIC413,-37.4889052549844,146.74882466049843
BARRAPORT,VIC153,-35.99232497352942,143.6791449597059
NAGAMBIE,VIC1863,-36.80561346632416,145.10626514427878
LAKE CHARM,VIC1424,-35.55062898926041,143.86552832316332
TUROAR,VIC2590,-35.17395502606556,143.07624730098362
COORIEMUNGLE,VIC630,-38.56252718365387,143.16609665326914
STOCKYARD HILL,VIC2364,-37.5429497380142,143.31877846751783
CHESHUNT SOUTH,VIC542,-36.92957484566038,146.39646596011323
WINDERMERE,VIC2806,-37.49619897319999,143.70205672620003
TARRINGTON,VIC2464,-37.765602712133344,142.12252337493337
AGNES,VIC10,-38.68605989369369,146.38019731130623
KORUMBURRA SOUTH,VIC1394,-38.46372320885905,145.84473797395972
MOLLONGGHIP,VIC1718,-37.47553207727272,144.0413404632468
MITTA MITTA,VIC1705,-36.644294792085205,147.43399017254677
ESKDALE,VIC875,-36.48575781471843,147.2179766040699
AMHERST,VIC38,-37.139178315528454,143.66677718154472
EASTVILLE,VIC830,-36.8802818626415,143.96057281981132
BARINGHUP WEST,VIC138,-36.94734105839716,143.9295337985588
JEFFCOTT NORTH,VIC1257,-36.26593580933333,143.06129347466668
TULLAMARINE,VIC2588,-37.707970760425525,144.86874142946812
KENNINGTON,VIC1321,-36.77256969754601,144.30233562349693
AREEGRA,VIC64,-36.24540399681318,142.69100495241753
FAIRY DELL,VIC2971,-36.314308320432104,144.70137890685186
SMOKEYTOWN,VIC2301,-37.399846905555556,143.9192465097778
CHARLEROI,VIC532,-36.32115987022976,147.16714357040473
JARVIS CREEK,VIC1252,-36.200000190912995,147.18610280134806
WALKERVILLE,VIC2656,-38.83366513100841,145.9959990957564
MAFFRA WEST UPPER,VIC1567,-37.88708345805882,146.8187987519413
WODONGA,VIC2820,-36.097646229681295,146.8764936551112
SUNSHINE WEST,VIC2400,-37.7977110535082,144.8170736076723
QUEENSFERRY,VIC2132,-38.41752567333334,145.5003296069697
GRANTVILLE,VIC1080,-38.42401610587094,145.56144186166395
TAYLORS HILL,VIC2475,-37.71317377376342,144.76183475992823
DELAHEY,VIC727,-37.722795312159526,144.78713568086388
TIMBARRA,VIC2518,-37.52450968390107,147.92256925186808
HADFIELD,VIC1116,-37.7097327260481,144.94282867154627
NALINGA,VIC1865,-36.43136870393441,145.73331889081965
ELIZABETH ISLAND,VIC3004,-38.415269387857144,145.36889097142858
ELMORE,VIC855,-36.48322763560943,144.595656349615
GOWANGARDIE,VIC1072,-36.46790010340424,145.69763436829786
STRATHBOGIE,VIC2376,-36.873809902656824,145.72043237815498
MOORABBIN AIRPORT,VIC1741,-37.98013956629631,145.09605286530862
SHEEP HILLS,VIC2275,-36.35071756416666,142.53834568016666
CAMBARVILLE,VIC452,-37.57450100146283,145.90693431717025
CHERRYPOOL,VIC540,-37.12963017947467,142.16524058983117
CHARAM,VIC531,-36.95972306440678,141.50836578000002
PERRY BRIDGE,VIC2057,-38.00810161671567,147.27574743852952
YACKANDANDAH,VIC2890,-36.33728053176667,146.8526177442141
GYMBOWEN,VIC1114,-36.74262972049179,141.6358954026229
TONGIO,VIC2533,-37.14865128151354,147.6947720141261
HENSLEY PARK,VIC1162,-37.64228593714414,142.00330139649415
MONOMAK,VIC1724,-37.826021862883735,146.84820844246516
CORNDALE,VIC640,-37.54218660525423,141.2588852569492
TOONGABBIE,VIC2546,-37.98796287395492,146.54071686476433
TOOLLEEN,VIC2541,-36.73247751978946,144.6798852850526
KANCOONA,VIC1287,-36.554594943625936,147.0000827257252
CAPEL SOUND,VIC3009,-38.36710633620001,144.87827011840008
RUBY,VIC2212,-38.434189508007606,145.91099175968242
BUNYIP NORTH,VIC412,-38.06342789201184,145.74447173491123
INVERLOCH,VIC1228,-38.65047233893354,145.7190574784301
STONY CREEK,VIC2957,-38.602149813505996,146.10973946709163
POUND CREEK,VIC2110,-38.6421806663311,145.8240690664876
MININERA,VIC1689,-37.602599419069755,143.01399264265123
TARRAWARRA,VIC2459,-37.66735331400357,145.44211800548652
FLAGSTAFF,VIC919,-37.044920001232875,143.7744734780822
MOONEE PONDS,VIC1736,-37.763845650294634,144.92197567767602
COBURG NORTH,VIC594,-37.7260545496255,144.97256013414705
PRESTON,VIC2117,-37.739889375909094,145.0188564240845
CARISBROOK,VIC491,-37.0319184415199,143.84739410586255
YERING,VIC2931,-37.67602602101408,145.3609666816226
GRUYERE,VIC1107,-37.73435233771201,145.47242191106724
YARRA GLEN,VIC2911,-37.66846093613065,145.37523822380047
HOWQUA HILLS,VIC1204,-37.19914434215012,146.308386022674
GORMANDALE,VIC1065,-38.313832493962295,146.70897725493722
WILLOWMAVIN,VIC2797,-37.24305669969513,144.86800619890252
NEERIM EAST,VIC1904,-37.993739883146546,146.05982088614226
BOOLE POOLE,VIC290,-37.893723959794656,147.738072486785
SCOTTS CREEK,VIC2249,-38.45764621624047,143.03883847082193
KERGUNYAH,VIC1325,-36.34123090503373,147.0254807105319
MEERLIEU,VIC1633,-38.03113282301498,147.41089833786467
CANIAMBO,VIC463,-36.43158324004579,145.5951524248512
KANAGULK,VIC1286,-37.15452004768481,141.83683256987462
ROSE RIVER,VIC2196,-36.944642312702385,146.624871882839
PORTLAND,VIC2106,-38.37445430192044,141.61887672718174
STRATHDALE,VIC2377,-36.76899212640847,144.3164828770422
LEARMONTH,VIC1477,-37.42194351916667,143.7169952102778
ADDINGTON,VIC8,-37.39693505813954,143.66326800348838
SEDGWICK,VIC2261,-36.90845662916129,144.32413015129038
YALLOURN,VIC2894,-38.1934036276994,146.36275604151325
YALCA,VIC2891,-35.851878331645494,145.28409837488167
BEARII,VIC178,-35.86239889603464,145.35288939901062
STRATHFIELDSAYE,VIC2380,-36.81420482742855,144.3718918478442
KIATA,VIC1338,-36.371542737532465,141.78886452038964
ROWSLEY,VIC2208,-37.71277197003623,144.36846274083334
MADDINGLEY,VIC1564,-37.696375576398815,144.42456510501506
WATERWAYS,VIC2724,-38.01451865666665,145.13060728611111
KOOROOMAN,VIC1386,-38.466140073557035,146.011384704094
VICTORIA VALLEY,VIC2635,-37.54704402270114,142.29627911293127
MCMILLANS,VIC1626,-35.870103922693445,144.15610150721727
BRAESIDE,VIC319,-37.99138840622569,145.11180299645918
TESBURY,VIC2495,-38.29697394437211,143.17759122009298
WONYIP,VIC2832,-38.55086865571427,146.37390496836363
GLENGARRY WEST,VIC1017,-38.15031112155035,146.5146011346997
TRARALGON EAST,VIC2573,-38.17581906737553,146.59351997941178
HEPBURN SPRINGS,VIC1165,-37.316471252199484,144.1374713562404
MACS COVE,VIC1562,-37.211689578571416,146.14601759107146
INGLISTON,VIC1224,-37.65549619340746,144.30606656267955
DARLEY,VIC710,-37.64132256802952,144.41132535433488
GREENDALE,VIC1093,-37.5539011050625,144.30693602211252
MELTON WEST,VIC1638,-37.67650147657642,144.52263654371976
MELTON,VIC1636,-37.66858858814567,144.6246275380961
BONNIE BROOK,VIC3011,-37.699174298365584,144.65381256743436
PLUMPTON,VIC2081,-37.662764895691346,144.65699296157
BRUNSWICK EAST,VIC362,-37.768860212933326,144.97557320853315
TYNONG,VIC2601,-38.096572598,145.6280612951428
GREENVALE,VIC1097,-37.63217082582595,144.8711462505547
BUNDOORA,VIC399,-37.70310812061311,145.05037119094914
MILL PARK,VIC1677,-37.66908817931668,145.06696225913223
GREENSBOROUGH,VIC1096,-37.70532018848057,145.1081280157992
CATHKIN,VIC518,-37.17219579109902,145.59541869049042
BEVERIDGE,VIC233,-37.47776098323449,144.9207128596765
HESSE,VIC1169,-38.07587267913043,143.88408466282607
SEBASTIAN,VIC2258,-36.594571998730146,144.19299077793653
MACKS CREEK,VIC1558,-38.46657438275866,146.61318866244508
TANDARRA,VIC2441,-36.438897237192975,144.2091088168421
OUTTRIM,VIC2015,-38.52036489053763,145.7739000216129
EPPING,VIC870,-37.63605458067291,144.98351001317732
GRAND RIDGE,VIC1077,-38.47993042272208,146.3461619143422
LAKE TYRRELL,VIC1439,-35.33857956153439,142.81145554449733
INVERGORDON,VIC1226,-36.13731418090908,145.54981835913875
BETHANGA,VIC229,-36.15886157182957,147.07146303626354
BELLBRIDGE,VIC196,-36.09442472487179,147.05916893358975
TALLANGATTA EAST,VIC2429,-36.21281953211441,147.26739316131844
CREMORNE,VIC668,-37.83140909698629,144.992146160274
BOLWARRA,VIC275,-38.287623921482904,141.61990674787063
FERN HILL,VIC903,-37.366154130543485,144.40629543043477
DEVON MEADOWS,VIC743,-38.173846533870964,145.31345540677424
ALLESTREE,VIC29,-38.273497007289144,141.65613024286148
CAPE CLEAR,VIC470,-37.77984785073723,143.60045074994318
ARMSTRONG CREEK,VIC3002,-38.224696633398686,144.39302800013076
NARRAWONG,VIC1888,-38.25408914822472,141.68116372647194
CLONBINANE,VIC574,-37.38554983475143,145.1895996813088
FLOWERDALE,VIC924,-37.34179800601948,145.26239434371706
TARRA VALLEY,VIC2456,-38.46545441201362,146.56155381337877
GISBORNE,VIC991,-37.511359486200845,144.57487523129547
MOUNT COLE CREEK,VIC1779,-37.23157868305556,143.1300350683333
EVERTON UPPER,VIC888,-36.3831533775,146.55569847870453
JOHANNA,VIC1266,-38.73672150812032,143.3902173852443
CHAPPLE VALE,VIC530,-38.62443786816758,143.2999127382548
LAVERS HILL,VIC1470,-38.683576591295,143.38731944241007
